"id"	"logId"	"accessDate"	"requestType"	"accessInterface"	"interfaceParams"	"accessSource"	"accessIp"	"executeTime"
"6017"	"de0b1c0551334846b1942c2beba7fe27"	"19/8/2022 12:53:05"	"POST"	"/queryUser"	"[{userName=游客, password=123456, passWord=e10adc3949ba59abbe56e057f20f883e}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"2"
"6018"	"003b24e5a10f452e81887497f35e90db"	"19/8/2022 12:53:07"	"POST"	"/queryUserList"	"[{userName=游客, sex=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6019"	"8d34336247b840979082c92bc60eb40c"	"19/8/2022 12:53:08"	"POST"	"/queryBookSubList"	"[{uId=007, bookType=1, returnType=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6020"	"dff7352bd1784083abf6f1e2217df226"	"19/8/2022 12:53:08"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"3"
"6021"	"4aafee5d4bf54646928414fdb3217e1d"	"19/8/2022 12:53:08"	"POST"	"/queryBookList"	"[{bId=8, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6022"	"35846364a44f47599353fbcfb3c13a77"	"19/8/2022 12:53:11"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"15"
"6023"	"d22af3e177e04b4badc990072d100476"	"19/8/2022 12:53:14"	"POST"	"/queryBookSubList"	"[{uId=007, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6024"	"39e3d90f7d8d449686ac219080df92d6"	"19/8/2022 12:53:14"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"13"
"6025"	"39e3d90f7d8d449686ac219080df92d6"	"19/8/2022 12:53:14"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"19"
"6026"	"39e3d90f7d8d449686ac219080df92d6"	"19/8/2022 12:53:14"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"19"
"6027"	"97c0e7760db54ac58458598eb99f6b8f"	"19/8/2022 12:55:17"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"15"
"6028"	"97c0e7760db54ac58458598eb99f6b8f"	"19/8/2022 12:55:17"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"15"
"6029"	"e2d3953706f543458e0cf4b9608997ee"	"19/8/2022 12:55:17"	"POST"	"/queryBookSubList"	"[{uId=, bookType=1, returnType=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6030"	"4e08b3c9b61b4e01b189d4dd17e5930d"	"19/8/2022 12:55:18"	"POST"	"/queryBookList"	"[{bId=8, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"12"
"6031"	"4e08b3c9b61b4e01b189d4dd17e5930d"	"19/8/2022 12:55:18"	"POST"	"/queryBookList"	"[{bId=8, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"12"
"6032"	"dee4ec53b0624751ab39912dcaf9df0f"	"19/8/2022 12:55:21"	"POST"	"/queryBookSubList"	"[{uId=, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6033"	"55098be778ba4e0bb2a2162626bc677e"	"19/8/2022 12:55:21"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"11"
"6034"	"55098be778ba4e0bb2a2162626bc677e"	"19/8/2022 12:55:21"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"25"
"6035"	"55098be778ba4e0bb2a2162626bc677e"	"19/8/2022 12:55:21"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"27"
"6036"	"55098be778ba4e0bb2a2162626bc677e"	"19/8/2022 12:55:21"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"27"
"6037"	"55098be778ba4e0bb2a2162626bc677e"	"19/8/2022 12:55:21"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"27"
"6038"	"b361ac8f69b24a6ba77e803398ab048d"	"19/8/2022 12:55:34"	"POST"	"/queryUser"	"[{userName=小沈, password=123456, passWord=e10adc3949ba59abbe56e057f20f883e}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6039"	"05aa315ec0444070aeacbcab3f1b75b2"	"19/8/2022 12:55:36"	"POST"	"/queryUserList"	"[{userName=小沈, sex=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6040"	"e41c04ae53954a98a30ab6789092e0f6"	"19/8/2022 12:55:36"	"POST"	"/queryBookSubList"	"[{uId=005, bookType=1, returnType=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"3"
"6041"	"5733c4be463c4066ab11ee0630228d97"	"19/8/2022 12:55:37"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6042"	"73c3b78cef5f4c36821fa4ac8130664d"	"19/8/2022 12:55:42"	"POST"	"/queryBookSubList"	"[{uId=005, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6043"	"e50de4883544458dac2472b49304d06b"	"19/8/2022 12:55:42"	"POST"	"/queryBookList"	"[{bId=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6044"	"977317062a3145159bfcc871ecd0a4c8"	"19/8/2022 12:55:55"	"POST"	"/queryBookSubList"	"[{uId=005, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6045"	"8f3e1b919eab44048952ea87548bcf4d"	"19/8/2022 12:55:55"	"POST"	"/queryBookList"	"[{bId=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6046"	"74e81f6a91dd44af8c09a3901d55b98a"	"19/8/2022 12:56:43"	"POST"	"/queryBookSubList"	"[{uId=005, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6047"	"b3d7e33ad25445949416f0eada7389cb"	"19/8/2022 12:56:43"	"POST"	"/queryBookList"	"[{bId=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6048"	"f0a2e496614749288a62f2ad3d76c3d1"	"19/8/2022 12:57:41"	"POST"	"/queryBookSubList"	"[{uId=005, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"11"
"6049"	"3e51978262b84e0cbf8a6e75e16eaff1"	"19/8/2022 12:57:42"	"POST"	"/queryBookList"	"[{bId=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6050"	"dddc42c7d47843969a8804f4248a1985"	"19/8/2022 12:57:45"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=5}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6051"	"a373192032984bdd90b6957dea97bec3"	"19/8/2022 12:57:46"	"POST"	"/queryBookSubList"	"[{uId=005, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6052"	"304020abb9a8405cabb9889b0f753278"	"19/8/2022 12:57:47"	"POST"	"/queryBookList"	"[{bId=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"2"
"6053"	"73fb9dca2cbc4e91a057dc051390538c"	"19/8/2022 12:57:59"	"POST"	"/queryUser"	"[{userName=小徐, password=123456, passWord=e10adc3949ba59abbe56e057f20f883e}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6054"	"dd5da311b06d42589fc471829a3e82c3"	"19/8/2022 12:58:01"	"POST"	"/queryUserList"	"[{userName=小徐, sex=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6055"	"1a1a74bd6d6a4bd28f7d8ce976dafc0a"	"19/8/2022 12:58:01"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, returnType=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6056"	"975a532bfc1b41e1b3036b06ae21d2f5"	"19/8/2022 12:58:03"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6057"	"d5db3f5546fc4ed0809c9a16475d36c1"	"19/8/2022 12:58:06"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=5}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6058"	"caf3376fb084449ebff84d05a42604fd"	"19/8/2022 12:58:07"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"7"
"6059"	"2f0a78b98d484d1f851bdc7495c885f2"	"19/8/2022 12:58:07"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"8"
"6060"	"ca0112a5e6544b3c95c05a59a7a32251"	"19/8/2022 12:58:33"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6061"	"debc998d890e4e78be55fe0813498b3d"	"19/8/2022 12:58:34"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"10"
"6062"	"c26c5475e5c54cc080381019e061e5d3"	"19/8/2022 13:00:26"	"POST"	"/queryUser"	"[{userName=小徐, password=123456, passWord=e10adc3949ba59abbe56e057f20f883e}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"7"
"6063"	"3b0a44c13c5d4b6fafa0c1e3801551d8"	"19/8/2022 13:00:28"	"POST"	"/queryUserList"	"[{userName=小徐, sex=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"3"
"6064"	"4475297716694941b1b3f77aa5aacd3d"	"19/8/2022 13:00:29"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, returnType=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"2"
"6065"	"29af5310b0954f319cdd690bf1009d52"	"19/8/2022 13:00:30"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6066"	"d4f8117bdff940e196d5f4e08899acf6"	"19/8/2022 13:00:31"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6067"	"14c432b78b4f4f839697ea3e6247c087"	"19/8/2022 13:00:32"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6068"	"55e9c97c21864caca775f680092e26c0"	"19/8/2022 13:03:06"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"7"
"6069"	"9fed65bb652440c9a78ec876ff688343"	"19/8/2022 13:03:08"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6070"	"407a0098dc7a483391a7a1bdf8dd0c4a"	"19/8/2022 13:03:09"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6071"	"0c4aa19862ea4bfab14489602714f837"	"19/8/2022 13:08:08"	"POST"	"/queryUser"	"[{userName=游客, password=123456, passWord=e10adc3949ba59abbe56e057f20f883e}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"3"
"6072"	"6bb2651dab2b498eac57f343c0869677"	"19/8/2022 13:08:10"	"POST"	"/queryUserList"	"[{userName=游客, sex=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6073"	"fc6353de58f94621adf99f75d84d1903"	"19/8/2022 13:08:10"	"POST"	"/queryBookSubList"	"[{uId=007, bookType=1, returnType=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6074"	"8a116fe4356e452f9c096c4bcd7ae291"	"19/8/2022 13:08:11"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6075"	"7692d4acbc3848bc89efb851d1d5d725"	"19/8/2022 13:08:11"	"POST"	"/queryBookList"	"[{bId=8, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6076"	"a424cca3ec9c4433b1ad0af379f9f0a9"	"19/8/2022 13:08:14"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6077"	"94c856f777e44fe49e3ce9bdc204f53c"	"19/8/2022 13:08:15"	"POST"	"/queryBookSubList"	"[{uId=007, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"3"
"6078"	"faba327bcae34b16a2bde458678f3fe8"	"19/8/2022 13:08:16"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"12"
"6079"	"f3125e6b8b9949aa9bf780257026496e"	"19/8/2022 13:08:16"	"POST"	"/queryBookList"	"[{bId=4, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"17"
"6080"	"f3125e6b8b9949aa9bf780257026496e"	"19/8/2022 13:08:16"	"POST"	"/queryBookList"	"[{bId=4, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"17"
"6081"	"70dfa985ac154c93a60e9376b5e6e9ee"	"19/8/2022 13:09:57"	"POST"	"/queryUser"	"[{userName=小沈, password=123456, passWord=e10adc3949ba59abbe56e057f20f883e}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6082"	"85826bfdc52c494786b85dad4195c894"	"19/8/2022 13:09:59"	"POST"	"/queryUserList"	"[{userName=小沈, sex=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6083"	"004804a173c74019aff5159a4b75ce8f"	"19/8/2022 13:10:00"	"POST"	"/queryBookSubList"	"[{uId=005, bookType=1, returnType=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"2"
"6084"	"c3356362f1eb47b19153ea7d85373fc2"	"19/8/2022 13:10:05"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6085"	"97f589dc828948d48ba2d61f83a3b9f2"	"19/8/2022 13:10:10"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=5}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6086"	"6bcdbcc9c01140648e14c1fedd54459c"	"19/8/2022 13:10:12"	"POST"	"/queryBookSubList"	"[{uId=005, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6087"	"153e7a53b0d945cf9d6052b57546c88c"	"19/8/2022 13:10:13"	"POST"	"/queryBookList"	"[{bId=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6088"	"94b9f4448ca0415aa97fff551aa54eaf"	"19/8/2022 13:10:20"	"POST"	"/queryBookSubList"	"[{uId=005, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"7"
"6089"	"202437dbd09548b68173416e06badaa1"	"19/8/2022 13:10:20"	"POST"	"/queryBookList"	"[{bId=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"3"
"6090"	"30982de5ee0b43a283ef530d9e6a78d6"	"19/8/2022 13:11:33"	"POST"	"/queryUser"	"[{userName=游客, password=123456, passWord=e10adc3949ba59abbe56e057f20f883e}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6091"	"c3b8699c51d04311b64786b8959039c9"	"19/8/2022 13:11:36"	"POST"	"/queryUserList"	"[{userName=游客, sex=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6092"	"931b9897010442c68d27bf1256f48201"	"19/8/2022 13:11:36"	"POST"	"/queryBookSubList"	"[{uId=007, bookType=1, returnType=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6093"	"68bb34d298eb47e482f2c07311fde1a5"	"19/8/2022 13:11:40"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"8"
"6094"	"4d55de66b21d4b5babdec1714e3bc2ba"	"19/8/2022 13:11:46"	"POST"	"/queryBookSubList"	"[{uId=007, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"4"
"6095"	"c366bd0eb5ae43a1bb3c5bf552a8ab4c"	"19/8/2022 13:11:46"	"POST"	"/queryBookList"	"[{bId=7, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6096"	"5f8e81d76e2a47649c0b634ab9c0ed48"	"19/8/2022 13:11:46"	"POST"	"/queryBookList"	"[{bId=8, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"8"
"6097"	"5f8e81d76e2a47649c0b634ab9c0ed48"	"19/8/2022 13:11:46"	"POST"	"/queryBookList"	"[{bId=8, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"8"
"6098"	"374f6786e90648f8b2281dec26494b66"	"19/8/2022 13:28:08"	"POST"	"/queryUser"	"[{userName=小徐, password=123456, passWord=e10adc3949ba59abbe56e057f20f883e}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"421"
"6099"	"a1a700a403064afe958a0f8a7cbfb537"	"19/8/2022 13:28:11"	"POST"	"/queryUserList"	"[{userName=小徐, sex=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"60"
"6100"	"6f4908865db04829919923ca23acbbde"	"19/8/2022 13:28:12"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, returnType=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"14"
"6101"	"86e6deecabbf4135a362cc7395a7695f"	"19/8/2022 13:28:16"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"9"
"6102"	"c3cd1150ba30470caaf492a7da8d6740"	"19/8/2022 13:28:17"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"8"
"6103"	"a4788a9c9a70420486cc97ec19523b91"	"19/8/2022 13:28:17"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"8"
"6104"	"c8767dad359a4af2b66f21f5334139f3"	"19/8/2022 13:32:12"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"8"
"6105"	"899384237c794f59915d5afda532ca61"	"19/8/2022 13:32:12"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"12"
"6106"	"730a35fb435644cbab58a7b7d9a85598"	"19/8/2022 13:33:21"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"26"
"6107"	"1b7251bf812e4f51ab9e4d6931f29fa3"	"19/8/2022 13:33:22"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6108"	"e3b28f108620469b8bacf3c46fe92180"	"19/8/2022 13:34:17"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"9"
"6109"	"3200042f1b3041ae8125e4220194d68d"	"19/8/2022 13:34:18"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6110"	"5c2556468a8a4aab9de5af149025470e"	"19/8/2022 13:34:39"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"8"
"6111"	"e11318be2ed6475ca9f8b5537b50aaf2"	"19/8/2022 13:34:40"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6112"	"ecaf8e873af041f19f21f50955b16655"	"19/8/2022 13:35:32"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"7"
"6113"	"4a9a9966acf2473e95fd60f4e29add70"	"19/8/2022 13:35:33"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"8"
"6114"	"bb2afbba1b0943ec8239c89ceebcf8fe"	"19/8/2022 13:44:07"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"9"
"6115"	"4d2b8c7428344d259cbe6ded9fc7237f"	"19/8/2022 13:44:07"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"10"
"6116"	"997a0171fa5342ca9c6ab7e945468f58"	"19/8/2022 13:44:29"	"POST"	"/queryUser"	"[{userName=小徐, password=123456, passWord=e10adc3949ba59abbe56e057f20f883e}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"3"
"6117"	"d110a54505c5418f9d475939d2a8a500"	"19/8/2022 13:44:31"	"POST"	"/queryUserList"	"[{userName=小徐, sex=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6118"	"c7f391fa56964e9b8c3ae499653ec998"	"19/8/2022 13:44:31"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, returnType=2, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"5"
"6119"	"df14cdb292b6415797c7f06963a6a648"	"19/8/2022 13:44:33"	"POST"	"/queryBookList"	"[{bId=, bookName=, author=, inventory=, price=, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"10"
"6120"	"5153732eb1294df69c07fadea1be3428"	"19/8/2022 13:44:35"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"6"
"6121"	"a632d2f668b84386b7212bd6a18dfc41"	"19/8/2022 13:44:35"	"POST"	"/queryBookList"	"[{bId=3, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"7"
"6122"	"43dae52e0c4045f3819d81bc491fdd34"	"19/8/2022 13:51:08"	"POST"	"/queryBookSubList"	"[{uId=004, bookType=1, pageNum=1, pageSize=10}]"	"WINDOWS_10-CHROME9(98.0.4758.9)"	"127.0.0.1"	"8"
